,date,store_nbr,transactions
21173,2014-04-02,40,1259
21174,2014-04-02,41,1045
21175,2014-04-02,43,1285
21176,2014-04-02,44,4366
21177,2014-04-02,45,3645
21178,2014-04-02,46,3639
21179,2014-04-02,47,3925
21180,2014-04-02,48,3000
21181,2014-04-02,49,2426
21182,2014-04-02,50,2377
21183,2014-04-02,51,1866
21184,2014-04-02,54,763
21185,2014-04-03,1,1789
21186,2014-04-03,2,1883
21187,2014-04-03,3,2965
21188,2014-04-03,4,1383
21189,2014-04-03,5,1486
21190,2014-04-03,6,1641
21191,2014-04-03,7,1800
21192,2014-04-03,8,2678
21193,2014-04-03,9,2277
21194,2014-04-03,10,1056
21195,2014-04-03,11,2671
21196,2014-04-03,12,1153
21197,2014-04-03,13,905
21198,2014-04-03,14,1572
21199,2014-04-03,15,1303
21200,2014-04-03,16,911
21201,2014-04-03,17,1246
21202,2014-04-03,18,1462
21203,2014-04-03,19,1130
21204,2014-04-03,23,1118
21205,2014-04-03,24,2403
21206,2014-04-03,25,912
21207,2014-04-03,26,656
21208,2014-04-03,27,1181
21209,2014-04-03,28,1070
21210,2014-04-03,30,706
21211,2014-04-03,31,1386
21212,2014-04-03,32,606
21213,2014-04-03,33,1048
21214,2014-04-03,34,2572
21215,2014-04-03,35,643
21216,2014-04-03,36,1080
21217,2014-04-03,37,1479
21218,2014-04-03,38,1674
21219,2014-04-03,39,1389
21220,2014-04-03,40,1296
21221,2014-04-03,41,935
21222,2014-04-03,43,1258
21223,2014-04-03,44,3763
21224,2014-04-03,45,3210
21225,2014-04-03,46,3165
21226,2014-04-03,47,3566
21227,2014-04-03,48,2829
21228,2014-04-03,49,2223
21229,2014-04-03,50,2325
21230,2014-04-03,51,1473
21231,2014-04-03,54,786
21232,2014-04-04,1,1875
21233,2014-04-04,2,1980
21234,2014-04-04,3,3244
21235,2014-04-04,4,1471
21236,2014-04-04,5,1319
21237,2014-04-04,6,1752
21238,2014-04-04,7,1966
21239,2014-04-04,8,2996
21240,2014-04-04,9,1879
21241,2014-04-04,10,910
21242,2014-04-04,11,2435
21243,2014-04-04,12,1226
21244,2014-04-04,13,981
21245,2014-04-04,14,1365
21246,2014-04-04,15,1177
21247,2014-04-04,16,848
21248,2014-04-04,17,1027
21249,2014-04-04,18,1390
21250,2014-04-04,19,1190
21251,2014-04-04,23,1198
21252,2014-04-04,24,2571
21253,2014-04-04,25,1254
21254,2014-04-04,26,723
21255,2014-04-04,27,1310
21256,2014-04-04,28,942
21257,2014-04-04,30,626
21258,2014-04-04,31,1299
21259,2014-04-04,32,574
21260,2014-04-04,33,998
21261,2014-04-04,34,2748
21262,2014-04-04,35,618
21263,2014-04-04,36,1109
21264,2014-04-04,37,1616
21265,2014-04-04,38,1777
21266,2014-04-04,39,1360
21267,2014-04-04,40,1219
21268,2014-04-04,41,1015
21269,2014-04-04,43,1702
21270,2014-04-04,44,4381
21271,2014-04-04,45,3628
21272,2014-04-04,46,3475
21273,2014-04-04,47,3932
21274,2014-04-04,48,2954
21275,2014-04-04,49,2527
21276,2014-04-04,50,2628
21277,2014-04-04,51,1718
21278,2014-04-04,54,767
21279,2014-04-05,1,1393
21280,2014-04-05,2,2108
21281,2014-04-05,3,4041
21282,2014-04-05,4,1803
21283,2014-04-05,5,1415
21284,2014-04-05,6,2297
21285,2014-04-05,7,1986
21286,2014-04-05,8,3225
21287,2014-04-05,9,2788
21288,2014-04-05,10,1309
21289,2014-04-05,11,3063
21290,2014-04-05,12,1412
21291,2014-04-05,13,1346
21292,2014-04-05,14,2075
21293,2014-04-05,15,1388
21294,2014-04-05,16,1054
21295,2014-04-05,17,1553
21296,2014-04-05,18,1517
21297,2014-04-05,19,2206
21298,2014-04-05,23,1293
21299,2014-04-05,24,2445
21300,2014-04-05,25,1796
21301,2014-04-05,26,816
21302,2014-04-05,27,1711
21303,2014-04-05,28,1359
21304,2014-04-05,30,698
21305,2014-04-05,31,1563
21306,2014-04-05,32,694
21307,2014-04-05,33,1295
21308,2014-04-05,34,2945
21309,2014-04-05,35,714
21310,2014-04-05,36,1295
21311,2014-04-05,37,1624
21312,2014-04-05,38,2471
21313,2014-04-05,39,1860
21314,2014-04-05,40,1352
21315,2014-04-05,41,1162
21316,2014-04-05,43,1383
21317,2014-04-05,44,5529
21318,2014-04-05,45,4963
21319,2014-04-05,46,5140
21320,2014-04-05,47,5292
21321,2014-04-05,48,4457
21322,2014-04-05,49,3207
21323,2014-04-05,50,3659
21324,2014-04-05,51,1850
21325,2014-04-05,54,984
21326,2014-04-06,1,529
21327,2014-04-06,2,1961
21328,2014-04-06,3,3821
21329,2014-04-06,4,1854
21330,2014-04-06,5,1469
21331,2014-04-06,6,2352
21332,2014-04-06,7,1556
21333,2014-04-06,8,2877
21334,2014-04-06,9,2724
21335,2014-04-06,10,1216
21336,2014-04-06,11,3165
21337,2014-04-06,12,1316
21338,2014-04-06,13,1016
21339,2014-04-06,14,1267
21340,2014-04-06,15,1203
21341,2014-04-06,16,1089
21342,2014-04-06,17,1454
21343,2014-04-06,18,1522
21344,2014-04-06,19,1277
21345,2014-04-06,23,1220
21346,2014-04-06,24,1766
21347,2014-04-06,25,941
21348,2014-04-06,26,716
21349,2014-04-06,27,1719
21350,2014-04-06,28,1302
21351,2014-04-06,30,548
21352,2014-04-06,31,1400
21353,2014-04-06,32,634
21354,2014-04-06,33,1200
21355,2014-04-06,34,2460
21356,2014-04-06,35,655
21357,2014-04-06,36,1071
21358,2014-04-06,37,1439
21359,2014-04-06,38,2621
21360,2014-04-06,39,1923
21361,2014-04-06,40,1075
21362,2014-04-06,41,1207
21363,2014-04-06,43,1305
21364,2014-04-06,44,5571
21365,2014-04-06,45,5031
21366,2014-04-06,46,5267
21367,2014-04-06,47,5428
21368,2014-04-06,48,4846
21369,2014-04-06,49,3118
21370,2014-04-06,50,3524
21371,2014-04-06,51,1790
21372,2014-04-06,54,1043
21373,2014-04-07,1,1936
21374,2014-04-07,2,1932
21375,2014-04-07,3,3168
21376,2014-04-07,4,1441
21377,2014-04-07,5,1363
21378,2014-04-07,6,1814
21379,2014-04-07,7,1927
21380,2014-04-07,8,2820
21381,2014-04-07,9,2213
21382,2014-04-07,10,1140
21383,2014-04-07,11,2435
21384,2014-04-07,12,1328
21385,2014-04-07,13,985
21386,2014-04-07,14,1645
21387,2014-04-07,15,1423
21388,2014-04-07,16,889
21389,2014-04-07,17,1338
21390,2014-04-07,18,1483
21391,2014-04-07,19,1278
21392,2014-04-07,23,1047
21393,2014-04-07,24,2288
21394,2014-04-07,25,847
21395,2014-04-07,26,621
21396,2014-04-07,27,1389
21397,2014-04-07,28,1018
21398,2014-04-07,30,605
21399,2014-04-07,31,1400
21400,2014-04-07,32,517
21401,2014-04-07,33,1089
21402,2014-04-07,34,2526
21403,2014-04-07,35,618
21404,2014-04-07,36,1060
21405,2014-04-07,37,1575
21406,2014-04-07,38,1660
21407,2014-04-07,39,1447
21408,2014-04-07,40,1486
21409,2014-04-07,41,958
21410,2014-04-07,43,1410
21411,2014-04-07,44,4025
21412,2014-04-07,45,3535
21413,2014-04-07,46,3333
21414,2014-04-07,47,3768
21415,2014-04-07,48,3013
21416,2014-04-07,49,2240
21417,2014-04-07,50,2540
21418,2014-04-07,51,1601
21419,2014-04-07,54,808
21420,2014-04-08,1,1743
21421,2014-04-08,2,1891
21422,2014-04-08,3,2944
21423,2014-04-08,4,1461
21424,2014-04-08,5,1285
21425,2014-04-08,6,1627
21426,2014-04-08,7,1864
21427,2014-04-08,8,2604
21428,2014-04-08,9,1997
21429,2014-04-08,10,1132
21430,2014-04-08,11,2427
21431,2014-04-08,12,1165
21432,2014-04-08,13,874
21433,2014-04-08,14,1612
21434,2014-04-08,15,1371
21435,2014-04-08,16,851
21436,2014-04-08,17,1263
21437,2014-04-08,18,1495
21438,2014-04-08,19,1156
21439,2014-04-08,23,1096
21440,2014-04-08,24,2311
21441,2014-04-08,25,826
21442,2014-04-08,26,614
21443,2014-04-08,27,1212
21444,2014-04-08,28,1096
21445,2014-04-08,30,741
21446,2014-04-08,31,1383
21447,2014-04-08,32,570
21448,2014-04-08,33,1119
21449,2014-04-08,34,2445
21450,2014-04-08,35,650
21451,2014-04-08,36,1166
21452,2014-04-08,37,1498
21453,2014-04-08,38,1537
21454,2014-04-08,39,1506
21455,2014-04-08,40,1418
21456,2014-04-08,41,973
21457,2014-04-08,43,1294
21458,2014-04-08,44,3868
21459,2014-04-08,45,3161
21460,2014-04-08,46,3006
21461,2014-04-08,47,3430
21462,2014-04-08,48,2516
21463,2014-04-08,49,2117
21464,2014-04-08,50,2314
21465,2014-04-08,51,1536
21466,2014-04-08,54,739
21467,2014-04-09,1,1940
21468,2014-04-09,2,1943
21469,2014-04-09,3,3152
21470,2014-04-09,4,1495
21471,2014-04-09,5,1288
21472,2014-04-09,6,1809
21473,2014-04-09,7,1998
21474,2014-04-09,8,3000
21475,2014-04-09,9,1965
21476,2014-04-09,10,1007
21477,2014-04-09,11,2246
21478,2014-04-09,12,1305
21479,2014-04-09,13,921
21480,2014-04-09,14,1385
21481,2014-04-09,15,1292
21482,2014-04-09,16,751
21483,2014-04-09,17,1177
21484,2014-04-09,18,1430
21485,2014-04-09,19,1177
21486,2014-04-09,23,1071
21487,2014-04-09,24,2394
21488,2014-04-09,25,922
21489,2014-04-09,26,556
21490,2014-04-09,27,1311
21491,2014-04-09,28,940
21492,2014-04-09,30,667
21493,2014-04-09,31,1174
21494,2014-04-09,32,555
21495,2014-04-09,33,996
21496,2014-04-09,34,2408
21497,2014-04-09,35,526
21498,2014-04-09,36,953
21499,2014-04-09,37,1698
21500,2014-04-09,38,1730
21501,2014-04-09,39,1240
21502,2014-04-09,40,1207
21503,2014-04-09,41,1000
21504,2014-04-09,43,1254
21505,2014-04-09,44,4315
21506,2014-04-09,45,3459
21507,2014-04-09,46,3204
21508,2014-04-09,47,3699
21509,2014-04-09,48,2607
21510,2014-04-09,49,2438
21511,2014-04-09,50,2310
21512,2014-04-09,51,1740
21513,2014-04-09,54,697
21514,2014-04-10,1,1770
21515,2014-04-10,2,1920
21516,2014-04-10,3,2963
21517,2014-04-10,4,1473
21518,2014-04-10,5,1265
21519,2014-04-10,6,1750
21520,2014-04-10,7,1822
21521,2014-04-10,8,2825
21522,2014-04-10,9,2023
21523,2014-04-10,10,1042
21524,2014-04-10,11,2295
21525,2014-04-10,12,1372
21526,2014-04-10,13,924
21527,2014-04-10,14,1571
21528,2014-04-10,15,1338
21529,2014-04-10,16,830
21530,2014-04-10,17,1190
21531,2014-04-10,18,1541
21532,2014-04-10,19,1099
21533,2014-04-10,23,1119
21534,2014-04-10,24,2155
21535,2014-04-10,25,927
21536,2014-04-10,26,574
21537,2014-04-10,27,1219
21538,2014-04-10,28,955
21539,2014-04-10,30,642
21540,2014-04-10,31,1309
21541,2014-04-10,32,488
21542,2014-04-10,33,1006
21543,2014-04-10,34,2368
21544,2014-04-10,35,640
21545,2014-04-10,36,1103
21546,2014-04-10,37,1499
21547,2014-04-10,38,1469
21548,2014-04-10,39,1270
21549,2014-04-10,40,1150
21550,2014-04-10,41,936
21551,2014-04-10,43,1230
21552,2014-04-10,44,3859
21553,2014-04-10,45,3199
21554,2014-04-10,46,3129
21555,2014-04-10,47,3552
21556,2014-04-10,48,2692
21557,2014-04-10,49,2220
21558,2014-04-10,50,2376
21559,2014-04-10,51,1431
21560,2014-04-10,54,730
21561,2014-04-11,1,1866
21562,2014-04-11,2,2007
21563,2014-04-11,3,3236
21564,2014-04-11,4,1447
21565,2014-04-11,5,1323
21566,2014-04-11,6,1757
21567,2014-04-11,7,2195
21568,2014-04-11,8,2997
21569,2014-04-11,9,1814
21570,2014-04-11,10,902
21571,2014-04-11,11,2239
21572,2014-04-11,12,1245
21573,2014-04-11,13,974
21574,2014-04-11,14,1378
21575,2014-04-11,15,1250
21576,2014-04-11,16,789
21577,2014-04-11,17,1136
21578,2014-04-11,18,1374
21579,2014-04-11,19,1124
21580,2014-04-11,23,1230
21581,2014-04-11,24,2329
21582,2014-04-11,25,1262
21583,2014-04-11,26,623
21584,2014-04-11,27,1253
21585,2014-04-11,28,866
21586,2014-04-11,30,612
21587,2014-04-11,31,1285
21588,2014-04-11,32,552
21589,2014-04-11,33,975
21590,2014-04-11,34,2629
21591,2014-04-11,35,504
21592,2014-04-11,36,1057
21593,2014-04-11,37,1585
21594,2014-04-11,38,1783
21595,2014-04-11,39,1405
21596,2014-04-11,40,1203
21597,2014-04-11,41,939
21598,2014-04-11,43,1572
21599,2014-04-11,44,4231
21600,2014-04-11,45,3618
21601,2014-04-11,46,3343
21602,2014-04-11,47,3778
21603,2014-04-11,48,2706
21604,2014-04-11,49,2456
21605,2014-04-11,50,2602
21606,2014-04-11,51,1792
21607,2014-04-11,54,810
21608,2014-04-12,1,1340
21609,2014-04-12,2,2226
21610,2014-04-12,3,3584
21611,2014-04-12,4,1746
21612,2014-04-12,5,1426
21613,2014-04-12,6,2203
21614,2014-04-12,7,1920
21615,2014-04-12,8,3124
21616,2014-04-12,9,2367
21617,2014-04-12,10,1219
21618,2014-04-12,11,2537
21619,2014-04-12,12,1364
21620,2014-04-12,13,1237
21621,2014-04-12,14,1953
21622,2014-04-12,15,1336
21623,2014-04-12,16,980
21624,2014-04-12,17,1461
21625,2014-04-12,18,1391
21626,2014-04-12,19,1835
21627,2014-04-12,23,1200
21628,2014-04-12,24,2289
21629,2014-04-12,25,1962
21630,2014-04-12,26,821
21631,2014-04-12,27,1746
21632,2014-04-12,28,1308
21633,2014-04-12,30,755
21634,2014-04-12,31,1502
21635,2014-04-12,32,706
21636,2014-04-12,33,1194
21637,2014-04-12,34,2687
21638,2014-04-12,35,697
21639,2014-04-12,36,1147
21640,2014-04-12,37,1809
21641,2014-04-12,38,2422
21642,2014-04-12,39,1758
21643,2014-04-12,40,1201
21644,2014-04-12,41,1172
21645,2014-04-12,43,1313
21646,2014-04-12,44,5395
21647,2014-04-12,45,4425
21648,2014-04-12,46,4834
21649,2014-04-12,47,4889
21650,2014-04-12,48,3982
21651,2014-04-12,49,3030
21652,2014-04-12,50,3564
21653,2014-04-12,51,1906
21654,2014-04-12,54,916
21655,2014-04-13,1,463
21656,2014-04-13,2,2009
21657,2014-04-13,3,3619
21658,2014-04-13,4,1877
21659,2014-04-13,5,1260
21660,2014-04-13,6,2328
21661,2014-04-13,7,1586
21662,2014-04-13,8,2892
21663,2014-04-13,9,2228
21664,2014-04-13,10,1032
21665,2014-04-13,11,2768
21666,2014-04-13,12,1249
21667,2014-04-13,13,996
21668,2014-04-13,14,1199
21669,2014-04-13,15,1040
21670,2014-04-13,16,956
21671,2014-04-13,17,1422
21672,2014-04-13,18,1413
21673,2014-04-13,19,1221
21674,2014-04-13,23,1169
21675,2014-04-13,24,1536
21676,2014-04-13,25,998
21677,2014-04-13,26,679
21678,2014-04-13,27,1683
21679,2014-04-13,28,1324
21680,2014-04-13,30,553
21681,2014-04-13,31,1495
21682,2014-04-13,32,641
21683,2014-04-13,33,1095
21684,2014-04-13,34,2324
21685,2014-04-13,35,619
21686,2014-04-13,36,1015
21687,2014-04-13,37,1275
21688,2014-04-13,38,2536
21689,2014-04-13,39,1705
21690,2014-04-13,40,1011
21691,2014-04-13,41,1141
21692,2014-04-13,43,1207
21693,2014-04-13,44,5380
21694,2014-04-13,45,4766
21695,2014-04-13,46,4737
21696,2014-04-13,47,4953
21697,2014-04-13,48,4359
21698,2014-04-13,49,2902
21699,2014-04-13,50,3307
21700,2014-04-13,51,1704
21701,2014-04-13,54,1098
21702,2014-04-14,1,1880
21703,2014-04-14,2,1926
21704,2014-04-14,3,3141
21705,2014-04-14,4,1487
21706,2014-04-14,5,1440
21707,2014-04-14,6,1743
21708,2014-04-14,7,1890
21709,2014-04-14,8,2807
21710,2014-04-14,9,2187
21711,2014-04-14,10,1147
21712,2014-04-14,11,2189
21713,2014-04-14,12,1241
21714,2014-04-14,13,976
21715,2014-04-14,14,1639
21716,2014-04-14,15,1361
21717,2014-04-14,16,903
21718,2014-04-14,17,1326
21719,2014-04-14,18,1530
21720,2014-04-14,19,1262
21721,2014-04-14,23,1156
21722,2014-04-14,25,906
21723,2014-04-14,26,579
21724,2014-04-14,27,1318
21725,2014-04-14,28,993
21726,2014-04-14,30,696
21727,2014-04-14,31,1389
21728,2014-04-14,32,574
21729,2014-04-14,33,1131
21730,2014-04-14,34,2446
21731,2014-04-14,35,562
21732,2014-04-14,36,1039
21733,2014-04-14,37,1574
21734,2014-04-14,38,1642
21735,2014-04-14,39,1484
21736,2014-04-14,40,1392
21737,2014-04-14,41,998
21738,2014-04-14,43,1324
21739,2014-04-14,44,4009
21740,2014-04-14,45,3464
21741,2014-04-14,46,3184
21742,2014-04-14,47,3688
21743,2014-04-14,48,2867
21744,2014-04-14,49,2297
21745,2014-04-14,50,2414
21746,2014-04-14,51,1679
21747,2014-04-14,54,873
21748,2014-04-15,1,1794
21749,2014-04-15,2,1824
21750,2014-04-15,3,2863
21751,2014-04-15,4,1455
21752,2014-04-15,5,1377
21753,2014-04-15,6,1651
21754,2014-04-15,7,1799
21755,2014-04-15,8,2666
21756,2014-04-15,9,2183
21757,2014-04-15,10,1062
21758,2014-04-15,11,2253
21759,2014-04-15,12,1260
21760,2014-04-15,13,961
21761,2014-04-15,14,1476
21762,2014-04-15,15,1327
21763,2014-04-15,16,897
21764,2014-04-15,17,1288
21765,2014-04-15,18,1516
21766,2014-04-15,19,1137
21767,2014-04-15,23,1154
21768,2014-04-15,25,877
21769,2014-04-15,26,633
21770,2014-04-15,27,1266
21771,2014-04-15,28,1120
21772,2014-04-15,30,743
21773,2014-04-15,31,1403
21774,2014-04-15,32,636
21775,2014-04-15,33,1235
21776,2014-04-15,34,2573
21777,2014-04-15,35,662
21778,2014-04-15,36,1176
21779,2014-04-15,37,1567
21780,2014-04-15,38,1565
21781,2014-04-15,39,1556
21782,2014-04-15,40,1396
21783,2014-04-15,41,1006
21784,2014-04-15,43,1279
21785,2014-04-15,44,3837
21786,2014-04-15,45,3347
21787,2014-04-15,46,3199
21788,2014-04-15,47,3636
21789,2014-04-15,48,2540
21790,2014-04-15,49,2278
21791,2014-04-15,50,2327
21792,2014-04-15,51,1680
21793,2014-04-15,54,798
21794,2014-04-16,1,1915
21795,2014-04-16,2,1991
21796,2014-04-16,3,3236
21797,2014-04-16,4,1524
21798,2014-04-16,5,1533
21799,2014-04-16,6,1879
21800,2014-04-16,7,2074
21801,2014-04-16,8,3114
21802,2014-04-16,9,2172
21803,2014-04-16,10,997
21804,2014-04-16,11,2356
21805,2014-04-16,12,1095
21806,2014-04-16,13,838
21807,2014-04-16,14,1561
21808,2014-04-16,15,1329
21809,2014-04-16,16,909
21810,2014-04-16,17,1256
21811,2014-04-16,18,1442
21812,2014-04-16,19,1255
21813,2014-04-16,23,1149
21814,2014-04-16,25,1117
21815,2014-04-16,26,806
21816,2014-04-16,27,1357
21817,2014-04-16,28,1025
21818,2014-04-16,30,722
21819,2014-04-16,31,1272
21820,2014-04-16,32,582
21821,2014-04-16,33,1170
21822,2014-04-16,34,2747
21823,2014-04-16,35,666
21824,2014-04-16,36,1051
21825,2014-04-16,37,1730
21826,2014-04-16,38,1838
21827,2014-04-16,39,1361
21828,2014-04-16,40,1308
21829,2014-04-16,41,1053
21830,2014-04-16,43,1302
21831,2014-04-16,44,4476
21832,2014-04-16,45,3757
21833,2014-04-16,46,3623
21834,2014-04-16,47,3980
21835,2014-04-16,48,2842
21836,2014-04-16,49,2485
21837,2014-04-16,50,2588
21838,2014-04-16,51,1918
21839,2014-04-16,54,830
21840,2014-04-17,1,1784
21841,2014-04-17,2,2072
21842,2014-04-17,3,3320
21843,2014-04-17,4,1620
21844,2014-04-17,5,1710
21845,2014-04-17,6,1832
21846,2014-04-17,7,1909
21847,2014-04-17,8,2907
21848,2014-04-17,9,2195
21849,2014-04-17,10,968
21850,2014-04-17,11,2493
21851,2014-04-17,12,1304
21852,2014-04-17,13,966
21853,2014-04-17,14,1531
21854,2014-04-17,15,1385
21855,2014-04-17,16,994
21856,2014-04-17,17,1184
21857,2014-04-17,18,1438
21858,2014-04-17,19,1279
21859,2014-04-17,23,1282
21860,2014-04-17,25,1498
21861,2014-04-17,26,748
21862,2014-04-17,27,1293
21863,2014-04-17,28,1081
21864,2014-04-17,30,793
21865,2014-04-17,31,1433
21866,2014-04-17,32,667
21867,2014-04-17,33,1272
21868,2014-04-17,34,3016
21869,2014-04-17,35,729
21870,2014-04-17,36,1267
21871,2014-04-17,37,1860
21872,2014-04-17,38,1955
21873,2014-04-17,39,1615
21874,2014-04-17,40,1355
21875,2014-04-17,41,999
21876,2014-04-17,43,1439
21877,2014-04-17,44,4282
21878,2014-04-17,45,3816
21879,2014-04-17,46,3590
21880,2014-04-17,47,4334
21881,2014-04-17,48,3098
21882,2014-04-17,49,2585
21883,2014-04-17,50,2692
21884,2014-04-17,51,1923
21885,2014-04-17,54,980
21886,2014-04-18,1,507
21887,2014-04-18,2,1730
21888,2014-04-18,3,3165
21889,2014-04-18,4,1695
21890,2014-04-18,5,1306
21891,2014-04-18,6,1999
21892,2014-04-18,7,1540
21893,2014-04-18,8,2443
21894,2014-04-18,9,2146
21895,2014-04-18,10,875
21896,2014-04-18,11,2579
21897,2014-04-18,12,1259
21898,2014-04-18,13,1047
21899,2014-04-18,14,1349
21900,2014-04-18,15,982
21901,2014-04-18,16,929
21902,2014-04-18,17,1315
21903,2014-04-18,18,1094
21904,2014-04-18,19,1225
21905,2014-04-18,23,957
21906,2014-04-18,25,2431
21907,2014-04-18,26,594
21908,2014-04-18,27,1712
21909,2014-04-18,28,1195
21910,2014-04-18,30,627
21911,2014-04-18,31,1187
21912,2014-04-18,32,735
21913,2014-04-18,33,820
21914,2014-04-18,34,2364
21915,2014-04-18,35,855
21916,2014-04-18,36,1298
21917,2014-04-18,37,1132
21918,2014-04-18,38,2022
21919,2014-04-18,39,1328
21920,2014-04-18,40,847
21921,2014-04-18,41,1022
21922,2014-04-18,43,1554
21923,2014-04-18,44,4638
21924,2014-04-18,45,4114
21925,2014-04-18,46,4167
21926,2014-04-18,47,4416
21927,2014-04-18,48,3720
21928,2014-04-18,49,2602
21929,2014-04-18,50,2994
21930,2014-04-18,51,1703
21931,2014-04-18,54,784
21932,2014-04-19,1,1038
21933,2014-04-19,2,1972
21934,2014-04-19,3,3648
21935,2014-04-19,4,1728
21936,2014-04-19,5,1483
21937,2014-04-19,6,2052
21938,2014-04-19,7,1771
21939,2014-04-19,8,2750
21940,2014-04-19,9,2352
21941,2014-04-19,10,1267
21942,2014-04-19,11,2780
21943,2014-04-19,12,1414
21944,2014-04-19,13,1374
21945,2014-04-19,14,1478
21946,2014-04-19,15,1354
21947,2014-04-19,16,977
21948,2014-04-19,17,1511
21949,2014-04-19,18,1196
21950,2014-04-19,19,1963
21951,2014-04-19,23,1150
21952,2014-04-19,25,2360
21953,2014-04-19,26,767
21954,2014-04-19,27,1579
21955,2014-04-19,28,1218
21956,2014-04-19,30,651
21957,2014-04-19,31,1396
21958,2014-04-19,32,738
21959,2014-04-19,33,1114
21960,2014-04-19,34,2393
21961,2014-04-19,35,909
21962,2014-04-19,36,1325
21963,2014-04-19,37,1646
21964,2014-04-19,38,2409
21965,2014-04-19,39,1809
21966,2014-04-19,40,1291
21967,2014-04-19,41,1132
21968,2014-04-19,43,1323
21969,2014-04-19,44,4991
21970,2014-04-19,45,4942
21971,2014-04-19,46,5048
21972,2014-04-19,47,5032
21973,2014-04-19,48,4223
21974,2014-04-19,49,3101
21975,2014-04-19,50,3478
21976,2014-04-19,51,1621
21977,2014-04-19,54,835
21978,2014-04-20,1,414
21979,2014-04-20,2,1830
21980,2014-04-20,3,3528
21981,2014-04-20,4,1745
21982,2014-04-20,5,1356
21983,2014-04-20,6,2230
21984,2014-04-20,7,1461
21985,2014-04-20,8,2740
21986,2014-04-20,9,2429
21987,2014-04-20,10,1107
21988,2014-04-20,11,2929
21989,2014-04-20,12,1312
21990,2014-04-20,13,967
21991,2014-04-20,14,1088
21992,2014-04-20,15,1085
21993,2014-04-20,16,1090
21994,2014-04-20,17,1381
21995,2014-04-20,18,1312
21996,2014-04-20,19,1223
21997,2014-04-20,23,1099
21998,2014-04-20,25,1046
21999,2014-04-20,26,614
22000,2014-04-20,27,1655
22001,2014-04-20,28,1305
22002,2014-04-20,30,577
22003,2014-04-20,31,1381
22004,2014-04-20,32,709
22005,2014-04-20,33,1047
22006,2014-04-20,34,2199
22007,2014-04-20,35,660
22008,2014-04-20,36,991
22009,2014-04-20,37,1259
22010,2014-04-20,38,2405
22011,2014-04-20,39,1651
22012,2014-04-20,40,1066
22013,2014-04-20,41,1130
22014,2014-04-20,43,1258
22015,2014-04-20,44,4969
22016,2014-04-20,45,4769
22017,2014-04-20,46,4920
22018,2014-04-20,47,5014
22019,2014-04-20,48,4535
22020,2014-04-20,49,2967
22021,2014-04-20,50,3047
22022,2014-04-20,51,1665
22023,2014-04-20,54,1033
22024,2014-04-21,1,1776
22025,2014-04-21,2,1986
22026,2014-04-21,3,3158
22027,2014-04-21,4,1524
22028,2014-04-21,5,1509
22029,2014-04-21,6,1760
22030,2014-04-21,7,1987
22031,2014-04-21,8,2876
22032,2014-04-21,9,2171
22033,2014-04-21,10,1121
22034,2014-04-21,11,2377
22035,2014-04-21,12,1225
22036,2014-04-21,13,945
22037,2014-04-21,14,1302
22038,2014-04-21,15,1535
22039,2014-04-21,16,973
22040,2014-04-21,17,1352
22041,2014-04-21,18,1550
22042,2014-04-21,19,1333
22043,2014-04-21,23,1120
22044,2014-04-21,25,766
22045,2014-04-21,26,624
22046,2014-04-21,27,1233
22047,2014-04-21,28,966
22048,2014-04-21,30,711
22049,2014-04-21,31,1334
22050,2014-04-21,32,552
22051,2014-04-21,33,1176
22052,2014-04-21,34,2550
22053,2014-04-21,35,652
22054,2014-04-21,36,1126
22055,2014-04-21,37,1632
22056,2014-04-21,38,1694
22057,2014-04-21,39,1542
22058,2014-04-21,40,1481
22059,2014-04-21,41,923
22060,2014-04-21,43,1296
22061,2014-04-21,44,3984
22062,2014-04-21,45,3715
22063,2014-04-21,46,3392
22064,2014-04-21,47,4023
22065,2014-04-21,48,2905
22066,2014-04-21,49,2258
22067,2014-04-21,50,2529
22068,2014-04-21,51,1654
22069,2014-04-21,54,813
22070,2014-04-22,1,1688
22071,2014-04-22,2,1952
22072,2014-04-22,3,2950
22073,2014-04-22,4,1460
22074,2014-04-22,5,1372
22075,2014-04-22,6,1780
22076,2014-04-22,7,1799
22077,2014-04-22,8,2492
22078,2014-04-22,9,2128
22079,2014-04-22,10,1229
22080,2014-04-22,11,2368
22081,2014-04-22,12,1257
22082,2014-04-22,13,908
22083,2014-04-22,14,1810
22084,2014-04-22,15,1490
22085,2014-04-22,16,913
22086,2014-04-22,17,1271
22087,2014-04-22,18,1628
22088,2014-04-22,19,1136
22089,2014-04-22,23,1169
22090,2014-04-22,25,701
22091,2014-04-22,26,579
22092,2014-04-22,27,1270
22093,2014-04-22,28,1072
22094,2014-04-22,30,715
22095,2014-04-22,31,1331
22096,2014-04-22,32,630
22097,2014-04-22,33,1108
22098,2014-04-22,34,2488
22099,2014-04-22,35,678
22100,2014-04-22,36,1161
22101,2014-04-22,37,1558
22102,2014-04-22,38,1613
22103,2014-04-22,39,1453
22104,2014-04-22,40,1373
22105,2014-04-22,41,872
22106,2014-04-22,43,1278
22107,2014-04-22,44,3822
22108,2014-04-22,45,3245
22109,2014-04-22,46,2983
22110,2014-04-22,47,3558
22111,2014-04-22,48,2633
22112,2014-04-22,49,2078
22113,2014-04-22,50,2385
22114,2014-04-22,51,1700
22115,2014-04-22,54,805
22116,2014-04-23,1,1935
