,date,store_nbr,transactions
37948,2015-03-23,23,1017
37949,2015-03-23,24,2366
37950,2015-03-23,25,840
37951,2015-03-23,26,575
37952,2015-03-23,27,1523
37953,2015-03-23,28,1067
37954,2015-03-23,29,1426
37955,2015-03-23,30,671
37956,2015-03-23,31,1335
37957,2015-03-23,32,555
37958,2015-03-23,33,1107
37959,2015-03-23,34,2372
37960,2015-03-23,35,709
37961,2015-03-23,36,1171
37962,2015-03-23,37,1552
37963,2015-03-23,38,1483
37964,2015-03-23,39,1267
37965,2015-03-23,40,1683
37966,2015-03-23,41,971
37967,2015-03-23,43,1433
37968,2015-03-23,44,3806
37969,2015-03-23,45,3244
37970,2015-03-23,46,3143
37971,2015-03-23,47,3444
37972,2015-03-23,48,2553
37973,2015-03-23,49,2515
37974,2015-03-23,50,2199
37975,2015-03-23,51,1584
37976,2015-03-23,53,800
37977,2015-03-23,54,821
37978,2015-03-24,1,1726
37979,2015-03-24,2,1786
37980,2015-03-24,3,2701
37981,2015-03-24,4,1374
37982,2015-03-24,5,1365
37983,2015-03-24,6,1521
37984,2015-03-24,7,1734
37985,2015-03-24,8,2522
37986,2015-03-24,9,1836
37987,2015-03-24,10,913
37988,2015-03-24,11,2179
37989,2015-03-24,12,1139
37990,2015-03-24,13,877
37991,2015-03-24,14,1337
37992,2015-03-24,15,1443
37993,2015-03-24,16,834
37994,2015-03-24,17,1252
37995,2015-03-24,18,1314
37996,2015-03-24,19,1281
37997,2015-03-24,20,1329
37998,2015-03-24,23,927
37999,2015-03-24,24,2258
38000,2015-03-24,25,814
38001,2015-03-24,26,483
38002,2015-03-24,27,1477
38003,2015-03-24,28,1187
38004,2015-03-24,29,1525
38005,2015-03-24,30,772
38006,2015-03-24,31,1361
38007,2015-03-24,32,599
38008,2015-03-24,33,1153
38009,2015-03-24,34,2179
38010,2015-03-24,35,753
38011,2015-03-24,36,1308
38012,2015-03-24,37,1494
38013,2015-03-24,38,1463
38014,2015-03-24,39,1282
38015,2015-03-24,40,1558
38016,2015-03-24,41,927
38017,2015-03-24,43,1199
38018,2015-03-24,44,3832
38019,2015-03-24,45,2839
38020,2015-03-24,46,2751
38021,2015-03-24,47,3055
38022,2015-03-24,48,2372
38023,2015-03-24,49,2277
38024,2015-03-24,50,2043
38025,2015-03-24,51,1453
38026,2015-03-24,53,734
38027,2015-03-24,54,755
38028,2015-03-25,1,1890
38029,2015-03-25,2,1867
38030,2015-03-25,3,3028
38031,2015-03-25,4,1459
38032,2015-03-25,5,1444
38033,2015-03-25,6,1684
38034,2015-03-25,7,1893
38035,2015-03-25,8,2775
38036,2015-03-25,9,1729
38037,2015-03-25,10,832
38038,2015-03-25,11,1881
38039,2015-03-25,12,1139
38040,2015-03-25,13,870
38041,2015-03-25,14,1236
38042,2015-03-25,15,1369
38043,2015-03-25,16,847
38044,2015-03-25,17,1203
38045,2015-03-25,18,1283
38046,2015-03-25,19,1210
38047,2015-03-25,20,1267
38048,2015-03-25,23,991
38049,2015-03-25,24,2281
38050,2015-03-25,25,947
38051,2015-03-25,26,594
38052,2015-03-25,27,1513
38053,2015-03-25,28,904
38054,2015-03-25,29,1262
38055,2015-03-25,30,656
38056,2015-03-25,31,1074
38057,2015-03-25,32,545
38058,2015-03-25,33,970
38059,2015-03-25,34,2142
38060,2015-03-25,35,666
38061,2015-03-25,36,1057
38062,2015-03-25,37,1641
38063,2015-03-25,38,1495
38064,2015-03-25,39,1070
38065,2015-03-25,40,1395
38066,2015-03-25,41,978
38067,2015-03-25,43,1190
38068,2015-03-25,44,4172
38069,2015-03-25,45,3092
38070,2015-03-25,46,2864
38071,2015-03-25,47,3389
38072,2015-03-25,48,2317
38073,2015-03-25,49,2449
38074,2015-03-25,50,2139
38075,2015-03-25,51,1566
38076,2015-03-25,53,828
38077,2015-03-25,54,749
38078,2015-03-26,1,1607
38079,2015-03-26,2,1747
38080,2015-03-26,3,2597
38081,2015-03-26,4,1259
38082,2015-03-26,5,1332
38083,2015-03-26,6,1555
38084,2015-03-26,7,1585
38085,2015-03-26,8,2442
38086,2015-03-26,9,1776
38087,2015-03-26,10,781
38088,2015-03-26,11,1924
38089,2015-03-26,12,1164
38090,2015-03-26,13,793
38091,2015-03-26,14,1311
38092,2015-03-26,15,1336
38093,2015-03-26,16,799
38094,2015-03-26,17,1125
38095,2015-03-26,18,1249
38096,2015-03-26,19,1148
38097,2015-03-26,20,1247
38098,2015-03-26,23,972
38099,2015-03-26,24,2069
38100,2015-03-26,25,909
38101,2015-03-26,26,475
38102,2015-03-26,27,1492
38103,2015-03-26,28,992
38104,2015-03-26,29,1032
38105,2015-03-26,30,648
38106,2015-03-26,31,1324
38107,2015-03-26,32,588
38108,2015-03-26,33,1017
38109,2015-03-26,34,2133
38110,2015-03-26,35,701
38111,2015-03-26,36,1097
38112,2015-03-26,37,1525
38113,2015-03-26,38,1333
38114,2015-03-26,39,1227
38115,2015-03-26,40,1276
38116,2015-03-26,41,919
38117,2015-03-26,43,1234
38118,2015-03-26,44,3561
38119,2015-03-26,45,2789
38120,2015-03-26,46,2796
38121,2015-03-26,47,3037
38122,2015-03-26,48,2248
38123,2015-03-26,49,2323
38124,2015-03-26,50,2259
38125,2015-03-26,51,1412
38126,2015-03-26,53,697
38127,2015-03-26,54,738
38128,2015-03-27,1,1895
38129,2015-03-27,2,1986
38130,2015-03-27,3,3095
38131,2015-03-27,4,1536
38132,2015-03-27,5,1465
38133,2015-03-27,6,1694
38134,2015-03-27,7,1935
38135,2015-03-27,8,2846
38136,2015-03-27,9,1753
38137,2015-03-27,10,773
38138,2015-03-27,11,2002
38139,2015-03-27,12,1032
38140,2015-03-27,13,836
38141,2015-03-27,14,1207
38142,2015-03-27,15,1191
38143,2015-03-27,16,845
38144,2015-03-27,17,1102
38145,2015-03-27,18,1184
38146,2015-03-27,19,1193
38147,2015-03-27,20,1254
38148,2015-03-27,23,1012
38149,2015-03-27,24,2437
38150,2015-03-27,25,1322
38151,2015-03-27,26,575
38152,2015-03-27,27,1696
38153,2015-03-27,28,1006
38154,2015-03-27,29,1152
38155,2015-03-27,30,671
38156,2015-03-27,31,1290
38157,2015-03-27,32,602
38158,2015-03-27,33,911
38159,2015-03-27,34,2444
38160,2015-03-27,35,672
38161,2015-03-27,36,1181
38162,2015-03-27,37,1631
38163,2015-03-27,38,1530
38164,2015-03-27,39,1159
38165,2015-03-27,40,1401
38166,2015-03-27,41,989
38167,2015-03-27,43,1361
38168,2015-03-27,44,4146
38169,2015-03-27,45,3481
38170,2015-03-27,46,3086
38171,2015-03-27,47,3521
38172,2015-03-27,48,2474
38173,2015-03-27,49,2740
38174,2015-03-27,50,2457
38175,2015-03-27,51,1617
38176,2015-03-27,53,737
38177,2015-03-27,54,826
38178,2015-03-28,1,1279
38179,2015-03-28,2,2087
38180,2015-03-28,3,3556
38181,2015-03-28,4,1783
38182,2015-03-28,5,1498
38183,2015-03-28,6,2150
38184,2015-03-28,7,1785
38185,2015-03-28,8,2840
38186,2015-03-28,9,2368
38187,2015-03-28,10,1121
38188,2015-03-28,11,2270
38189,2015-03-28,12,1178
38190,2015-03-28,13,1149
38191,2015-03-28,14,1641
38192,2015-03-28,15,1276
38193,2015-03-28,16,941
38194,2015-03-28,17,1537
38195,2015-03-28,18,1252
38196,2015-03-28,19,1921
38197,2015-03-28,20,1825
38198,2015-03-28,23,1124
38199,2015-03-28,24,1823
38200,2015-03-28,25,1668
38201,2015-03-28,26,485
38202,2015-03-28,27,1832
38203,2015-03-28,28,1086
38204,2015-03-28,29,1420
38205,2015-03-28,30,510
38206,2015-03-28,31,1371
38207,2015-03-28,32,549
38208,2015-03-28,33,1141
38209,2015-03-28,34,2533
38210,2015-03-28,35,776
38211,2015-03-28,36,1260
38212,2015-03-28,37,1639
38213,2015-03-28,38,2247
38214,2015-03-28,39,1634
38215,2015-03-28,40,1381
38216,2015-03-28,41,1100
38217,2015-03-28,43,1338
38218,2015-03-28,44,5087
38219,2015-03-28,45,4277
38220,2015-03-28,46,4190
38221,2015-03-28,47,4674
38222,2015-03-28,48,3554
38223,2015-03-28,49,3122
38224,2015-03-28,50,3211
38225,2015-03-28,51,1751
38226,2015-03-28,53,950
38227,2015-03-28,54,874
38228,2015-03-29,1,458
38229,2015-03-29,2,1929
38230,2015-03-29,3,3653
38231,2015-03-29,4,1717
38232,2015-03-29,5,1339
38233,2015-03-29,6,2115
38234,2015-03-29,7,1394
38235,2015-03-29,8,2686
38236,2015-03-29,9,2262
38237,2015-03-29,10,900
38238,2015-03-29,11,2465
38239,2015-03-29,12,925
38240,2015-03-29,13,976
38241,2015-03-29,14,1000
38242,2015-03-29,15,933
38243,2015-03-29,16,1002
38244,2015-03-29,17,1490
38245,2015-03-29,18,1274
38246,2015-03-29,19,1300
38247,2015-03-29,20,2342
38248,2015-03-29,23,974
38249,2015-03-29,24,1715
38250,2015-03-29,25,1019
38251,2015-03-29,26,655
38252,2015-03-29,27,1989
38253,2015-03-29,28,1471
38254,2015-03-29,29,1804
38255,2015-03-29,30,684
38256,2015-03-29,31,1689
38257,2015-03-29,32,642
38258,2015-03-29,33,1137
38259,2015-03-29,34,2136
38260,2015-03-29,35,625
38261,2015-03-29,36,1095
38262,2015-03-29,37,1292
38263,2015-03-29,38,2399
38264,2015-03-29,39,1663
38265,2015-03-29,40,1194
38266,2015-03-29,41,1217
38267,2015-03-29,43,1291
38268,2015-03-29,44,4935
38269,2015-03-29,45,4286
38270,2015-03-29,46,4298
38271,2015-03-29,47,4565
38272,2015-03-29,48,4198
38273,2015-03-29,49,3169
38274,2015-03-29,50,3084
38275,2015-03-29,51,1712
38276,2015-03-29,53,878
38277,2015-03-29,54,1128
38278,2015-03-30,1,1753
38279,2015-03-30,2,1720
38280,2015-03-30,3,2829
38281,2015-03-30,4,1313
38282,2015-03-30,5,1501
38283,2015-03-30,6,1606
38284,2015-03-30,7,1648
38285,2015-03-30,8,2622
38286,2015-03-30,9,1833
38287,2015-03-30,10,849
38288,2015-03-30,11,1915
38289,2015-03-30,13,1092
38290,2015-03-30,14,1439
38291,2015-03-30,15,1318
38292,2015-03-30,16,878
38293,2015-03-30,17,1261
38294,2015-03-30,18,1251
38295,2015-03-30,19,1230
38296,2015-03-30,20,1274
38297,2015-03-30,23,949
38298,2015-03-30,24,2365
38299,2015-03-30,25,887
38300,2015-03-30,26,520
38301,2015-03-30,27,1541
38302,2015-03-30,28,1031
38303,2015-03-30,29,1252
38304,2015-03-30,30,699
38305,2015-03-30,31,1274
38306,2015-03-30,32,606
38307,2015-03-30,33,1143
38308,2015-03-30,34,2231
38309,2015-03-30,35,683
38310,2015-03-30,36,1138
38311,2015-03-30,37,1440
38312,2015-03-30,38,1418
38313,2015-03-30,39,1307
38314,2015-03-30,40,1577
38315,2015-03-30,41,995
38316,2015-03-30,43,1425
38317,2015-03-30,44,3701
38318,2015-03-30,45,3255
38319,2015-03-30,46,2969
38320,2015-03-30,47,3296
38321,2015-03-30,48,2514
38322,2015-03-30,49,2442
38323,2015-03-30,50,2286
38324,2015-03-30,51,1481
38325,2015-03-30,53,744
38326,2015-03-30,54,817
38327,2015-03-31,1,1901
38328,2015-03-31,2,1861
38329,2015-03-31,3,2820
38330,2015-03-31,4,1442
38331,2015-03-31,5,1447
38332,2015-03-31,6,1715
38333,2015-03-31,7,1702
38334,2015-03-31,8,2697
38335,2015-03-31,9,2108
38336,2015-03-31,10,963
38337,2015-03-31,11,2158
38338,2015-03-31,13,1200
38339,2015-03-31,14,1399
38340,2015-03-31,15,1408
38341,2015-03-31,16,834
38342,2015-03-31,17,1282
38343,2015-03-31,18,1404
38344,2015-03-31,19,1242
38345,2015-03-31,20,1351
38346,2015-03-31,23,1007
38347,2015-03-31,24,2389
38348,2015-03-31,25,836
38349,2015-03-31,26,521
38350,2015-03-31,27,1496
38351,2015-03-31,28,1306
38352,2015-03-31,29,1351
38353,2015-03-31,30,789
38354,2015-03-31,31,1471
38355,2015-03-31,32,628
38356,2015-03-31,33,1158
38357,2015-03-31,34,2315
38358,2015-03-31,35,771
38359,2015-03-31,36,1283
38360,2015-03-31,37,1525
38361,2015-03-31,38,1480
38362,2015-03-31,39,1324
38363,2015-03-31,40,1550
38364,2015-03-31,41,966
38365,2015-03-31,43,1381
38366,2015-03-31,44,3787
38367,2015-03-31,45,3291
38368,2015-03-31,46,3144
38369,2015-03-31,47,3378
38370,2015-03-31,48,2577
38371,2015-03-31,49,2496
38372,2015-03-31,50,2337
38373,2015-03-31,51,1590
38374,2015-03-31,53,738
38375,2015-03-31,54,897
38376,2015-04-01,1,1988
38377,2015-04-01,2,2190
38378,2015-04-01,3,3515
38379,2015-04-01,4,1665
38380,2015-04-01,5,1496
38381,2015-04-01,6,1906
38382,2015-04-01,7,1879
38383,2015-04-01,8,2962
38384,2015-04-01,9,2269
38385,2015-04-01,10,1061
38386,2015-04-01,11,2457
38387,2015-04-01,13,1125
38388,2015-04-01,14,1427
38389,2015-04-01,15,1489
38390,2015-04-01,16,840
38391,2015-04-01,17,1386
38392,2015-04-01,18,1408
38393,2015-04-01,19,1403
38394,2015-04-01,20,1641
38395,2015-04-01,23,1129
38396,2015-04-01,24,2558
38397,2015-04-01,25,1152
38398,2015-04-01,26,713
38399,2015-04-01,27,1668
38400,2015-04-01,28,1234
38401,2015-04-01,29,1237
38402,2015-04-01,30,724
38403,2015-04-01,31,1528
38404,2015-04-01,32,717
38405,2015-04-01,33,1157
38406,2015-04-01,34,2530
38407,2015-04-01,35,827
38408,2015-04-01,36,1332
38409,2015-04-01,37,1801
38410,2015-04-01,38,1860
38411,2015-04-01,39,1397
38412,2015-04-01,40,1546
38413,2015-04-01,41,1145
38414,2015-04-01,43,1391
38415,2015-04-01,44,4538
38416,2015-04-01,45,3805
38417,2015-04-01,46,3537
38418,2015-04-01,47,4018
38419,2015-04-01,48,3121
38420,2015-04-01,49,2796
38421,2015-04-01,50,2640
38422,2015-04-01,51,1796
38423,2015-04-01,53,940
38424,2015-04-01,54,880
38425,2015-04-02,1,1816
38426,2015-04-02,2,2151
38427,2015-04-02,3,3536
38428,2015-04-02,4,1655
38429,2015-04-02,5,1675
38430,2015-04-02,6,1957
38431,2015-04-02,7,1850
38432,2015-04-02,8,2838
38433,2015-04-02,9,2431
38434,2015-04-02,10,1064
38435,2015-04-02,11,2556
38436,2015-04-02,13,1380
38437,2015-04-02,14,1442
38438,2015-04-02,15,1480
38439,2015-04-02,16,1049
38440,2015-04-02,17,1423
38441,2015-04-02,18,1344
38442,2015-04-02,19,1370
38443,2015-04-02,20,1694
38444,2015-04-02,23,1208
38445,2015-04-02,24,2330
38446,2015-04-02,25,1525
38447,2015-04-02,26,511
38448,2015-04-02,27,1421
38449,2015-04-02,28,1067
38450,2015-04-02,29,1088
38451,2015-04-02,30,721
38452,2015-04-02,31,1526
38453,2015-04-02,32,626
38454,2015-04-02,33,1300
38455,2015-04-02,34,2588
38456,2015-04-02,35,833
38457,2015-04-02,36,1439
38458,2015-04-02,37,1835
38459,2015-04-02,38,2061
38460,2015-04-02,39,1533
38461,2015-04-02,40,1541
38462,2015-04-02,41,1063
38463,2015-04-02,43,1524
38464,2015-04-02,44,4349
38465,2015-04-02,45,3868
38466,2015-04-02,46,3631
38467,2015-04-02,47,4195
38468,2015-04-02,48,3240
38469,2015-04-02,49,2871
38470,2015-04-02,50,2862
38471,2015-04-02,51,1566
38472,2015-04-02,53,905
38473,2015-04-02,54,1045
38474,2015-04-03,1,492
38475,2015-04-03,2,1844
38476,2015-04-03,3,3091
38477,2015-04-03,4,1514
38478,2015-04-03,5,1207
38479,2015-04-03,6,2065
38480,2015-04-03,7,1506
38481,2015-04-03,8,2347
38482,2015-04-03,9,2266
38483,2015-04-03,10,856
38484,2015-04-03,11,2738
38485,2015-04-03,13,1148
38486,2015-04-03,14,1148
38487,2015-04-03,15,1024
38488,2015-04-03,16,965
38489,2015-04-03,17,1474
38490,2015-04-03,18,999
38491,2015-04-03,19,1244
38492,2015-04-03,20,2173
38493,2015-04-03,23,932
38494,2015-04-03,24,1741
38495,2015-04-03,25,2452
38496,2015-04-03,26,591
38497,2015-04-03,27,1995
38498,2015-04-03,28,1318
38499,2015-04-03,29,1566
38500,2015-04-03,30,623
38501,2015-04-03,31,1377
38502,2015-04-03,32,629
38503,2015-04-03,33,752
38504,2015-04-03,34,2275
38505,2015-04-03,35,989
38506,2015-04-03,36,1423
38507,2015-04-03,37,1188
38508,2015-04-03,38,1951
38509,2015-04-03,39,1312
38510,2015-04-03,40,903
38511,2015-04-03,41,1052
38512,2015-04-03,43,1305
38513,2015-04-03,44,4464
38514,2015-04-03,45,3670
38515,2015-04-03,46,4123
38516,2015-04-03,47,4198
38517,2015-04-03,48,3658
38518,2015-04-03,49,2835
38519,2015-04-03,50,3110
38520,2015-04-03,51,1642
38521,2015-04-03,53,919
38522,2015-04-03,54,852
38523,2015-04-04,1,1151
38524,2015-04-04,2,1946
38525,2015-04-04,3,3515
38526,2015-04-04,4,1660
38527,2015-04-04,5,1505
38528,2015-04-04,6,2180
38529,2015-04-04,7,1733
38530,2015-04-04,8,2534
38531,2015-04-04,9,2649
38532,2015-04-04,10,1266
38533,2015-04-04,11,2903
38534,2015-04-04,13,1795
38535,2015-04-04,14,1733
38536,2015-04-04,15,1382
38537,2015-04-04,16,1019
38538,2015-04-04,17,1489
38539,2015-04-04,18,1109
38540,2015-04-04,19,2254
38541,2015-04-04,20,2043
38542,2015-04-04,23,1092
38543,2015-04-04,24,2038
38544,2015-04-04,25,2299
38545,2015-04-04,26,637
38546,2015-04-04,27,1990
38547,2015-04-04,28,1238
38548,2015-04-04,29,1352
38549,2015-04-04,30,637
38550,2015-04-04,31,1462
38551,2015-04-04,32,730
38552,2015-04-04,33,1201
38553,2015-04-04,34,2059
38554,2015-04-04,35,956
38555,2015-04-04,36,1561
38556,2015-04-04,37,1713
38557,2015-04-04,38,2502
38558,2015-04-04,39,1858
38559,2015-04-04,40,1502
38560,2015-04-04,41,1228
38561,2015-04-04,43,1418
38562,2015-04-04,44,4955
38563,2015-04-04,45,4732
38564,2015-04-04,46,4909
38565,2015-04-04,47,5105
38566,2015-04-04,48,4357
38567,2015-04-04,49,3437
38568,2015-04-04,50,3663
38569,2015-04-04,51,1502
38570,2015-04-04,53,904
38571,2015-04-04,54,910
38572,2015-04-05,1,461
38573,2015-04-05,2,1912
38574,2015-04-05,3,3338
38575,2015-04-05,4,1655
38576,2015-04-05,5,1350
38577,2015-04-05,6,2131
38578,2015-04-05,7,1439
38579,2015-04-05,8,2525
38580,2015-04-05,9,2461
38581,2015-04-05,10,974
38582,2015-04-05,11,3035
38583,2015-04-05,13,1312
38584,2015-04-05,14,1226
38585,2015-04-05,15,1123
38586,2015-04-05,16,1006
38587,2015-04-05,17,1439
38588,2015-04-05,18,1255
38589,2015-04-05,19,1273
38590,2015-04-05,20,2169
38591,2015-04-05,23,988
38592,2015-04-05,24,1580
38593,2015-04-05,25,1014
38594,2015-04-05,26,539
38595,2015-04-05,27,1931
38596,2015-04-05,28,1326
38597,2015-04-05,29,1517
38598,2015-04-05,30,632
38599,2015-04-05,31,1562
38600,2015-04-05,32,577
38601,2015-04-05,33,988
38602,2015-04-05,34,1923
38603,2015-04-05,35,704
38604,2015-04-05,36,1206
38605,2015-04-05,37,1278
38606,2015-04-05,38,2324
38607,2015-04-05,39,1622
38608,2015-04-05,40,1126
38609,2015-04-05,41,1249
38610,2015-04-05,43,1291
38611,2015-04-05,44,4904
38612,2015-04-05,45,4493
38613,2015-04-05,46,4888
38614,2015-04-05,47,4860
38615,2015-04-05,48,4436
38616,2015-04-05,49,3242
38617,2015-04-05,50,3380
38618,2015-04-05,51,1581
38619,2015-04-05,53,901
38620,2015-04-05,54,1035
38621,2015-04-06,1,1815
38622,2015-04-06,2,2019
38623,2015-04-06,3,3080
38624,2015-04-06,4,1454
38625,2015-04-06,5,1695
38626,2015-04-06,6,1739
38627,2015-04-06,7,1805
38628,2015-04-06,8,2829
38629,2015-04-06,9,2247
38630,2015-04-06,10,1079
38631,2015-04-06,11,2387
38632,2015-04-06,13,1222
38633,2015-04-06,14,1585
38634,2015-04-06,15,1495
38635,2015-04-06,16,966
38636,2015-04-06,17,1478
38637,2015-04-06,18,1419
38638,2015-04-06,19,1446
38639,2015-04-06,20,1488
38640,2015-04-06,23,1054
38641,2015-04-06,24,2434
38642,2015-04-06,25,912
38643,2015-04-06,26,612
38644,2015-04-06,27,1486
38645,2015-04-06,28,1085
38646,2015-04-06,29,1183
38647,2015-04-06,30,727
38648,2015-04-06,31,1285
38649,2015-04-06,32,631
38650,2015-04-06,33,1122
38651,2015-04-06,34,2379
38652,2015-04-06,35,719
38653,2015-04-06,36,1161
38654,2015-04-06,37,1598
38655,2015-04-06,38,1668
38656,2015-04-06,39,1285
38657,2015-04-06,40,1686
38658,2015-04-06,41,1022
38659,2015-04-06,43,1483
38660,2015-04-06,44,4053
38661,2015-04-06,45,3651
38662,2015-04-06,46,3521
38663,2015-04-06,47,3874
38664,2015-04-06,48,3027
38665,2015-04-06,49,2710
38666,2015-04-06,50,2631
38667,2015-04-06,51,1602
38668,2015-04-06,53,727
38669,2015-04-06,54,893
38670,2015-04-07,1,1862
38671,2015-04-07,2,1891
38672,2015-04-07,3,2885
38673,2015-04-07,4,1406
38674,2015-04-07,5,1484
38675,2015-04-07,6,1692
38676,2015-04-07,7,1847
38677,2015-04-07,8,2686
38678,2015-04-07,9,2193
38679,2015-04-07,10,1100
38680,2015-04-07,11,2426
38681,2015-04-07,13,1264
38682,2015-04-07,14,1434
38683,2015-04-07,15,1545
38684,2015-04-07,16,886
38685,2015-04-07,17,1405
38686,2015-04-07,18,1498
38687,2015-04-07,19,1220
38688,2015-04-07,20,1454
38689,2015-04-07,23,1026
38690,2015-04-07,24,2288
38691,2015-04-07,25,855
38692,2015-04-07,26,549
38693,2015-04-07,27,1430
38694,2015-04-07,28,1175
38695,2015-04-07,29,1238
38696,2015-04-07,30,682
38697,2015-04-07,31,1441
38698,2015-04-07,32,573
38699,2015-04-07,33,1209
38700,2015-04-07,34,2375
38701,2015-04-07,35,773
38702,2015-04-07,36,1276
38703,2015-04-07,37,1545
38704,2015-04-07,38,1570
38705,2015-04-07,39,1463
38706,2015-04-07,40,1581
38707,2015-04-07,41,1049
38708,2015-04-07,43,1337
38709,2015-04-07,44,3824
38710,2015-04-07,45,3195
38711,2015-04-07,46,3084
38712,2015-04-07,47,3485
38713,2015-04-07,48,2549
38714,2015-04-07,49,2437
38715,2015-04-07,50,2483
38716,2015-04-07,51,1557
38717,2015-04-07,53,789
38718,2015-04-07,54,763
38719,2015-04-08,1,1839
38720,2015-04-08,2,2015
38721,2015-04-08,3,3039
38722,2015-04-08,4,1502
38723,2015-04-08,5,1576
38724,2015-04-08,6,1726
38725,2015-04-08,7,1859
38726,2015-04-08,8,2795
38727,2015-04-08,9,1982
38728,2015-04-08,10,949
38729,2015-04-08,11,2248
38730,2015-04-08,13,1165
38731,2015-04-08,14,1362
38732,2015-04-08,15,1385
38733,2015-04-08,16,893
38734,2015-04-08,17,1258
38735,2015-04-08,18,1285
38736,2015-04-08,19,1278
38737,2015-04-08,20,1340
38738,2015-04-08,23,1050
38739,2015-04-08,24,2498
38740,2015-04-08,25,958
38741,2015-04-08,26,563
38742,2015-04-08,27,1558
38743,2015-04-08,28,1017
38744,2015-04-08,29,1033
38745,2015-04-08,30,673
38746,2015-04-08,31,1235
38747,2015-04-08,32,569
38748,2015-04-08,33,982
38749,2015-04-08,34,2188
38750,2015-04-08,35,587
38751,2015-04-08,36,1154
38752,2015-04-08,37,1755
38753,2015-04-08,38,1697
38754,2015-04-08,39,1207
38755,2015-04-08,40,1433
38756,2015-04-08,41,1001
38757,2015-04-08,43,1315
38758,2015-04-08,44,4096
38759,2015-04-08,45,3317
38760,2015-04-08,46,3250
38761,2015-04-08,47,3788
38762,2015-04-08,48,2458
38763,2015-04-08,49,2644
38764,2015-04-08,50,2518
38765,2015-04-08,51,1730
38766,2015-04-08,53,851
38767,2015-04-08,54,641
38768,2015-04-09,1,1766
38769,2015-04-09,2,1754
38770,2015-04-09,3,2843
38771,2015-04-09,4,1383
38772,2015-04-09,5,1327
38773,2015-04-09,6,1575
38774,2015-04-09,7,1737
38775,2015-04-09,8,2594
38776,2015-04-09,9,2042
38777,2015-04-09,10,901
38778,2015-04-09,11,2073
38779,2015-04-09,13,1114
38780,2015-04-09,14,1433
38781,2015-04-09,15,1351
38782,2015-04-09,16,757
38783,2015-04-09,17,1173
38784,2015-04-09,18,1402
38785,2015-04-09,19,1131
38786,2015-04-09,20,1425
38787,2015-04-09,23,939
38788,2015-04-09,24,2187
38789,2015-04-09,25,851
38790,2015-04-09,26,509
38791,2015-04-09,27,1528
38792,2015-04-09,28,1017
38793,2015-04-09,29,1134
38794,2015-04-09,30,635
38795,2015-04-09,31,1342
38796,2015-04-09,32,598
38797,2015-04-09,33,991
38798,2015-04-09,34,2268
38799,2015-04-09,35,648
38800,2015-04-09,36,1144
38801,2015-04-09,37,1481
38802,2015-04-09,38,1512
38803,2015-04-09,39,1252
38804,2015-04-09,40,1349
38805,2015-04-09,41,955
38806,2015-04-09,43,1273
38807,2015-04-09,44,3702
38808,2015-04-09,45,2998
38809,2015-04-09,46,2874
38810,2015-04-09,47,3288
38811,2015-04-09,48,2448
38812,2015-04-09,49,2487
38813,2015-04-09,50,2312
38814,2015-04-09,51,1475
38815,2015-04-09,53,706
38816,2015-04-09,54,777
38817,2015-04-10,1,1897
38818,2015-04-10,2,1965
38819,2015-04-10,3,3144
38820,2015-04-10,4,1432
38821,2015-04-10,5,1477
38822,2015-04-10,6,1648
38823,2015-04-10,7,1897
38824,2015-04-10,8,2833
38825,2015-04-10,9,1870
38826,2015-04-10,10,828
38827,2015-04-10,11,2187
38828,2015-04-10,13,1122
38829,2015-04-10,14,1189
38830,2015-04-10,15,1252
38831,2015-04-10,16,861
38832,2015-04-10,17,1095
38833,2015-04-10,18,1203
38834,2015-04-10,19,1182
38835,2015-04-10,20,1233
38836,2015-04-10,23,961
38837,2015-04-10,24,2432
38838,2015-04-10,25,1280
38839,2015-04-10,26,562
38840,2015-04-10,27,1579
38841,2015-04-10,28,1014
38842,2015-04-10,29,1086
38843,2015-04-10,30,628
38844,2015-04-10,31,1320
38845,2015-04-10,32,599
38846,2015-04-10,33,936
38847,2015-04-10,34,2510
38848,2015-04-10,35,646
38849,2015-04-10,36,1137
38850,2015-04-10,37,1643
38851,2015-04-10,38,1688
38852,2015-04-10,39,1236
38853,2015-04-10,40,1375
38854,2015-04-10,41,988
38855,2015-04-10,43,1345
38856,2015-04-10,44,4198
38857,2015-04-10,45,3570
38858,2015-04-10,46,3293
38859,2015-04-10,47,3545
38860,2015-04-10,48,2581
38861,2015-04-10,49,2925
38862,2015-04-10,50,2621
38863,2015-04-10,51,1771
38864,2015-04-10,53,843
38865,2015-04-10,54,883
38866,2015-04-11,1,1386
38867,2015-04-11,2,2174
38868,2015-04-11,3,3719
38869,2015-04-11,4,1694
38870,2015-04-11,5,1366
38871,2015-04-11,6,2135
38872,2015-04-11,7,1915
38873,2015-04-11,8,3010
38874,2015-04-11,9,2465
38875,2015-04-11,10,1256
38876,2015-04-11,11,2499
38877,2015-04-11,13,1598
38878,2015-04-11,14,1746
38879,2015-04-11,15,1320
38880,2015-04-11,16,942
38881,2015-04-11,17,1432
38882,2015-04-11,18,1388
38883,2015-04-11,19,2017
38884,2015-04-11,20,2039
38885,2015-04-11,23,1115
38886,2015-04-11,24,2140
38887,2015-04-11,25,1710
38888,2015-04-11,26,540
38889,2015-04-11,27,1947
38890,2015-04-11,28,1241
38891,2015-04-11,29,1196
38892,2015-04-11,30,678
