,date,store_nbr,transactions
73805,2017-02-16,29,1127
73806,2017-02-16,30,846
73807,2017-02-16,31,1148
73808,2017-02-16,32,644
73809,2017-02-16,33,838
73810,2017-02-16,34,2117
73811,2017-02-16,35,738
73812,2017-02-16,36,1149
73813,2017-02-16,37,1465
73814,2017-02-16,38,1112
73815,2017-02-16,39,1249
73816,2017-02-16,40,1238
73817,2017-02-16,41,841
73818,2017-02-16,42,1027
73819,2017-02-16,43,1233
73820,2017-02-16,44,3928
73821,2017-02-16,45,3182
73822,2017-02-16,46,2750
73823,2017-02-16,47,3201
73824,2017-02-16,48,2355
73825,2017-02-16,49,2664
73826,2017-02-16,50,1961
73827,2017-02-16,51,1468
73828,2017-02-16,53,987
73829,2017-02-16,54,662
73830,2017-02-17,1,1719
73831,2017-02-17,2,1867
73832,2017-02-17,3,3216
73833,2017-02-17,4,1454
73834,2017-02-17,5,1314
73835,2017-02-17,6,1685
73836,2017-02-17,7,1934
73837,2017-02-17,8,2856
73838,2017-02-17,9,1707
73839,2017-02-17,10,740
73840,2017-02-17,11,2089
73841,2017-02-17,12,1183
73842,2017-02-17,13,751
73843,2017-02-17,14,1162
73844,2017-02-17,15,1317
73845,2017-02-17,16,705
73846,2017-02-17,17,1346
73847,2017-02-17,18,1068
73848,2017-02-17,19,1057
73849,2017-02-17,20,1230
73850,2017-02-17,21,981
73851,2017-02-17,22,731
73852,2017-02-17,23,1016
73853,2017-02-17,24,2405
73854,2017-02-17,25,896
73855,2017-02-17,26,605
73856,2017-02-17,27,1660
73857,2017-02-17,28,1101
73858,2017-02-17,29,1079
73859,2017-02-17,30,822
73860,2017-02-17,31,1326
73861,2017-02-17,32,562
73862,2017-02-17,33,854
73863,2017-02-17,34,2628
73864,2017-02-17,35,616
73865,2017-02-17,36,1090
73866,2017-02-17,37,1546
73867,2017-02-17,38,1347
73868,2017-02-17,39,1312
73869,2017-02-17,40,1397
73870,2017-02-17,41,1101
73871,2017-02-17,42,1206
73872,2017-02-17,43,1419
73873,2017-02-17,44,4309
73874,2017-02-17,45,3678
73875,2017-02-17,46,3010
73876,2017-02-17,47,3680
73877,2017-02-17,48,2483
73878,2017-02-17,49,3176
73879,2017-02-17,50,2279
73880,2017-02-17,51,1817
73881,2017-02-17,53,1106
73882,2017-02-17,54,760
73883,2017-02-18,1,1378
73884,2017-02-18,2,2220
73885,2017-02-18,3,3896
73886,2017-02-18,4,1733
73887,2017-02-18,5,1283
73888,2017-02-18,6,2048
73889,2017-02-18,7,1863
73890,2017-02-18,8,2940
73891,2017-02-18,9,2281
73892,2017-02-18,10,1051
73893,2017-02-18,11,2636
73894,2017-02-18,12,1322
73895,2017-02-18,13,1065
73896,2017-02-18,14,1587
73897,2017-02-18,15,1374
73898,2017-02-18,16,755
73899,2017-02-18,17,1727
73900,2017-02-18,18,1251
73901,2017-02-18,19,1670
73902,2017-02-18,20,1845
73903,2017-02-18,21,1295
73904,2017-02-18,22,800
73905,2017-02-18,23,1085
73906,2017-02-18,24,2329
73907,2017-02-18,25,973
73908,2017-02-18,26,607
73909,2017-02-18,27,1833
73910,2017-02-18,28,1452
73911,2017-02-18,29,1299
73912,2017-02-18,30,753
73913,2017-02-18,31,1572
73914,2017-02-18,32,695
73915,2017-02-18,33,1088
73916,2017-02-18,34,2618
73917,2017-02-18,35,773
73918,2017-02-18,36,1218
73919,2017-02-18,37,1543
73920,2017-02-18,38,1951
73921,2017-02-18,39,1808
73922,2017-02-18,40,1574
73923,2017-02-18,41,1337
73924,2017-02-18,42,1425
73925,2017-02-18,43,1604
73926,2017-02-18,44,5418
73927,2017-02-18,45,4451
73928,2017-02-18,46,4407
73929,2017-02-18,47,4841
73930,2017-02-18,48,3884
73931,2017-02-18,49,3536
73932,2017-02-18,50,3250
73933,2017-02-18,51,1783
73934,2017-02-18,53,1303
73935,2017-02-18,54,980
73936,2017-02-19,1,458
73937,2017-02-19,2,1833
73938,2017-02-19,3,3096
73939,2017-02-19,4,1504
73940,2017-02-19,5,1167
73941,2017-02-19,6,1935
73942,2017-02-19,7,1546
73943,2017-02-19,8,2220
73944,2017-02-19,9,1806
73945,2017-02-19,10,842
73946,2017-02-19,11,2655
73947,2017-02-19,12,1130
73948,2017-02-19,13,748
73949,2017-02-19,14,921
73950,2017-02-19,15,1021
73951,2017-02-19,16,903
73952,2017-02-19,17,1759
73953,2017-02-19,18,1068
73954,2017-02-19,19,1204
73955,2017-02-19,20,1778
73956,2017-02-19,21,1581
73957,2017-02-19,22,720
73958,2017-02-19,23,1014
73959,2017-02-19,24,1232
73960,2017-02-19,25,667
73961,2017-02-19,26,437
73962,2017-02-19,27,1695
73963,2017-02-19,28,1536
73964,2017-02-19,29,1094
73965,2017-02-19,30,637
73966,2017-02-19,31,1516
73967,2017-02-19,32,552
73968,2017-02-19,33,692
73969,2017-02-19,34,2147
73970,2017-02-19,35,753
73971,2017-02-19,36,1096
73972,2017-02-19,37,1032
73973,2017-02-19,38,1742
73974,2017-02-19,39,1341
73975,2017-02-19,40,1155
73976,2017-02-19,41,1066
73977,2017-02-19,42,1190
73978,2017-02-19,43,1461
73979,2017-02-19,44,3986
73980,2017-02-19,45,3302
73981,2017-02-19,46,3506
73982,2017-02-19,47,3816
73983,2017-02-19,48,3153
73984,2017-02-19,49,2431
73985,2017-02-19,50,2627
73986,2017-02-19,51,1251
73987,2017-02-19,53,1078
73988,2017-02-19,54,849
73989,2017-02-20,1,1645
73990,2017-02-20,2,1744
73991,2017-02-20,3,2750
73992,2017-02-20,4,1360
73993,2017-02-20,5,1216
73994,2017-02-20,6,1706
73995,2017-02-20,7,1835
73996,2017-02-20,8,2390
73997,2017-02-20,9,1912
73998,2017-02-20,10,834
73999,2017-02-20,11,2172
74000,2017-02-20,12,1155
74001,2017-02-20,13,838
74002,2017-02-20,14,1358
74003,2017-02-20,15,1417
74004,2017-02-20,16,736
74005,2017-02-20,17,1448
74006,2017-02-20,18,1119
74007,2017-02-20,19,1127
74008,2017-02-20,20,1301
74009,2017-02-20,21,1001
74010,2017-02-20,22,686
74011,2017-02-20,23,912
74012,2017-02-20,24,2156
74013,2017-02-20,25,761
74014,2017-02-20,26,485
74015,2017-02-20,27,1606
74016,2017-02-20,28,1171
74017,2017-02-20,29,1208
74018,2017-02-20,30,97
74019,2017-02-20,31,1244
74020,2017-02-20,32,618
74021,2017-02-20,33,923
74022,2017-02-20,34,2334
74023,2017-02-20,35,621
74024,2017-02-20,36,1176
74025,2017-02-20,37,1448
74026,2017-02-20,38,1265
74027,2017-02-20,39,1265
74028,2017-02-20,40,1381
74029,2017-02-20,41,984
74030,2017-02-20,42,956
74031,2017-02-20,43,1537
74032,2017-02-20,44,3018
74033,2017-02-20,45,3349
74034,2017-02-20,46,3038
74035,2017-02-20,47,3576
74036,2017-02-20,48,2454
74037,2017-02-20,49,2641
74038,2017-02-20,50,2180
74039,2017-02-20,51,1467
74040,2017-02-20,53,1006
74041,2017-02-20,54,843
74042,2017-02-21,1,1762
74043,2017-02-21,2,1764
74044,2017-02-21,3,2894
74045,2017-02-21,4,1301
74046,2017-02-21,5,1077
74047,2017-02-21,6,1613
74048,2017-02-21,7,1812
74049,2017-02-21,8,2465
74050,2017-02-21,9,2001
74051,2017-02-21,10,882
74052,2017-02-21,11,2136
74053,2017-02-21,12,1259
74054,2017-02-21,13,880
74055,2017-02-21,14,1282
74056,2017-02-21,15,1443
74057,2017-02-21,16,648
74058,2017-02-21,17,1538
74059,2017-02-21,18,1326
74060,2017-02-21,19,1143
74061,2017-02-21,20,1311
74062,2017-02-21,21,923
74063,2017-02-21,22,672
74064,2017-02-21,23,1016
74065,2017-02-21,24,2106
74066,2017-02-21,25,752
74067,2017-02-21,26,461
74068,2017-02-21,27,1495
74069,2017-02-21,28,1256
74070,2017-02-21,29,1191
74071,2017-02-21,30,1074
74072,2017-02-21,31,1320
74073,2017-02-21,32,594
74074,2017-02-21,33,905
74075,2017-02-21,34,2123
74076,2017-02-21,35,707
74077,2017-02-21,36,1154
74078,2017-02-21,37,1433
74079,2017-02-21,38,1079
74080,2017-02-21,39,1399
74081,2017-02-21,40,1351
74082,2017-02-21,41,922
74083,2017-02-21,42,986
74084,2017-02-21,43,1441
74085,2017-02-21,44,3371
74086,2017-02-21,45,3278
74087,2017-02-21,46,2929
74088,2017-02-21,47,3247
74089,2017-02-21,48,2280
74090,2017-02-21,49,2579
74091,2017-02-21,50,2182
74092,2017-02-21,51,1361
74093,2017-02-21,53,919
74094,2017-02-21,54,764
74095,2017-02-22,1,1769
74096,2017-02-22,2,1846
74097,2017-02-22,3,2841
74098,2017-02-22,4,1320
74099,2017-02-22,5,1305
74100,2017-02-22,6,1696
74101,2017-02-22,7,1925
74102,2017-02-22,8,2659
74103,2017-02-22,9,1746
74104,2017-02-22,10,723
74105,2017-02-22,11,1944
74106,2017-02-22,12,1176
74107,2017-02-22,13,786
74108,2017-02-22,14,1265
74109,2017-02-22,15,1308
74110,2017-02-22,16,675
74111,2017-02-22,17,1359
74112,2017-02-22,18,1070
74113,2017-02-22,19,1078
74114,2017-02-22,20,1191
74115,2017-02-22,21,1028
74116,2017-02-22,22,695
74117,2017-02-22,23,934
74118,2017-02-22,24,2192
74119,2017-02-22,25,953
74120,2017-02-22,26,484
74121,2017-02-22,27,1588
74122,2017-02-22,28,1013
74123,2017-02-22,29,1081
74124,2017-02-22,30,1123
74125,2017-02-22,31,1200
74126,2017-02-22,32,549
74127,2017-02-22,33,843
74128,2017-02-22,34,1976
74129,2017-02-22,35,599
74130,2017-02-22,36,1093
74131,2017-02-22,37,1455
74132,2017-02-22,38,1341
74133,2017-02-22,39,1251
74134,2017-02-22,40,1305
74135,2017-02-22,41,1040
74136,2017-02-22,42,1149
74137,2017-02-22,43,1379
74138,2017-02-22,44,3834
74139,2017-02-22,45,3359
74140,2017-02-22,46,2838
74141,2017-02-22,47,3399
74142,2017-02-22,48,2330
74143,2017-02-22,49,2768
74144,2017-02-22,50,1976
74145,2017-02-22,51,1501
74146,2017-02-22,53,1076
74147,2017-02-22,54,754
74148,2017-02-23,1,1733
74149,2017-02-23,2,1749
74150,2017-02-23,3,2826
74151,2017-02-23,4,1334
74152,2017-02-23,5,1271
74153,2017-02-23,6,1704
74154,2017-02-23,7,1957
74155,2017-02-23,8,2650
74156,2017-02-23,9,1892
74157,2017-02-23,10,822
74158,2017-02-23,11,2122
74159,2017-02-23,12,1208
74160,2017-02-23,13,841
74161,2017-02-23,14,1362
74162,2017-02-23,15,1399
74163,2017-02-23,16,798
74164,2017-02-23,17,1448
74165,2017-02-23,18,1212
74166,2017-02-23,19,1075
74167,2017-02-23,20,1543
74168,2017-02-23,21,1028
74169,2017-02-23,22,665
74170,2017-02-23,23,989
74171,2017-02-23,24,2180
74172,2017-02-23,25,944
74173,2017-02-23,26,477
74174,2017-02-23,27,1495
74175,2017-02-23,28,1255
74176,2017-02-23,29,1120
74177,2017-02-23,30,675
74178,2017-02-23,31,1472
74179,2017-02-23,32,668
74180,2017-02-23,33,846
74181,2017-02-23,34,2231
74182,2017-02-23,35,759
74183,2017-02-23,36,1266
74184,2017-02-23,37,1513
74185,2017-02-23,38,1446
74186,2017-02-23,39,1383
74187,2017-02-23,40,1354
74188,2017-02-23,41,993
74189,2017-02-23,42,1145
74190,2017-02-23,43,1471
74191,2017-02-23,44,3955
74192,2017-02-23,45,3486
74193,2017-02-23,46,3015
74194,2017-02-23,47,3401
74195,2017-02-23,48,2461
74196,2017-02-23,49,2693
74197,2017-02-23,50,2163
74198,2017-02-23,51,1480
74199,2017-02-23,53,1091
74200,2017-02-23,54,729
74201,2017-02-24,1,1918
74202,2017-02-24,2,1888
74203,2017-02-24,3,3307
74204,2017-02-24,4,1515
74205,2017-02-24,5,1278
74206,2017-02-24,6,1824
74207,2017-02-24,7,1979
74208,2017-02-24,8,3006
74209,2017-02-24,9,1931
74210,2017-02-24,10,734
74211,2017-02-24,11,2073
74212,2017-02-24,12,1148
74213,2017-02-24,13,837
74214,2017-02-24,14,1297
74215,2017-02-24,15,1223
74216,2017-02-24,16,722
74217,2017-02-24,17,1234
74218,2017-02-24,18,1088
74219,2017-02-24,19,1340
74220,2017-02-24,20,1245
74221,2017-02-24,21,1038
74222,2017-02-24,22,734
74223,2017-02-24,23,1167
74224,2017-02-24,24,2445
74225,2017-02-24,25,1574
74226,2017-02-24,26,608
74227,2017-02-24,27,1610
74228,2017-02-24,28,1134
74229,2017-02-24,29,1131
74230,2017-02-24,30,670
74231,2017-02-24,31,1290
74232,2017-02-24,32,627
74233,2017-02-24,33,761
74234,2017-02-24,34,2703
74235,2017-02-24,35,711
74236,2017-02-24,36,1263
74237,2017-02-24,37,1816
74238,2017-02-24,38,1607
74239,2017-02-24,39,1611
74240,2017-02-24,40,1402
74241,2017-02-24,41,1090
74242,2017-02-24,42,1321
74243,2017-02-24,43,1576
74244,2017-02-24,44,4549
74245,2017-02-24,45,3937
74246,2017-02-24,46,3150
74247,2017-02-24,47,3903
74248,2017-02-24,48,2723
74249,2017-02-24,49,3239
74250,2017-02-24,50,2399
74251,2017-02-24,51,1784
74252,2017-02-24,53,1215
74253,2017-02-24,54,795
74254,2017-02-25,1,1146
74255,2017-02-25,2,1810
74256,2017-02-25,3,3375
74257,2017-02-25,4,1482
74258,2017-02-25,5,1449
74259,2017-02-25,6,1975
74260,2017-02-25,7,1750
74261,2017-02-25,8,2679
74262,2017-02-25,9,2262
74263,2017-02-25,10,927
74264,2017-02-25,11,2522
74265,2017-02-25,12,1249
74266,2017-02-25,13,1054
74267,2017-02-25,14,1529
74268,2017-02-25,15,1346
74269,2017-02-25,16,905
74270,2017-02-25,17,1779
74271,2017-02-25,18,1154
74272,2017-02-25,19,1562
74273,2017-02-25,20,1691
74274,2017-02-25,21,1379
74275,2017-02-25,22,735
74276,2017-02-25,23,1224
74277,2017-02-25,24,2171
74278,2017-02-25,25,3053
74279,2017-02-25,26,667
74280,2017-02-25,27,1864
74281,2017-02-25,28,1545
74282,2017-02-25,29,1305
74283,2017-02-25,30,687
74284,2017-02-25,31,1705
74285,2017-02-25,32,805
74286,2017-02-25,33,1052
74287,2017-02-25,34,2971
74288,2017-02-25,35,1192
74289,2017-02-25,36,1793
74290,2017-02-25,37,1475
74291,2017-02-25,38,2081
74292,2017-02-25,39,1783
74293,2017-02-25,40,1489
74294,2017-02-25,41,1425
74295,2017-02-25,42,1380
74296,2017-02-25,43,1724
74297,2017-02-25,44,4619
74298,2017-02-25,45,4514
74299,2017-02-25,46,4210
74300,2017-02-25,47,4477
74301,2017-02-25,48,3639
74302,2017-02-25,49,3312
74303,2017-02-25,50,3036
74304,2017-02-25,51,1745
74305,2017-02-25,53,1568
74306,2017-02-25,54,984
74307,2017-02-26,1,379
74308,2017-02-26,2,1435
74309,2017-02-26,3,2789
74310,2017-02-26,4,1253
74311,2017-02-26,5,1020
74312,2017-02-26,6,1530
74313,2017-02-26,7,1343
74314,2017-02-26,8,1966
74315,2017-02-26,9,1740
74316,2017-02-26,10,723
74317,2017-02-26,11,2278
74318,2017-02-26,12,1135
74319,2017-02-26,13,814
74320,2017-02-26,14,903
74321,2017-02-26,15,931
74322,2017-02-26,16,834
74323,2017-02-26,17,1458
74324,2017-02-26,18,899
74325,2017-02-26,19,918
74326,2017-02-26,20,1579
74327,2017-02-26,21,1293
74328,2017-02-26,22,720
74329,2017-02-26,23,843
74330,2017-02-26,24,1357
74331,2017-02-26,25,3254
74332,2017-02-26,26,510
74333,2017-02-26,27,1712
74334,2017-02-26,28,1352
74335,2017-02-26,29,1093
74336,2017-02-26,30,536
74337,2017-02-26,31,1132
74338,2017-02-26,32,643
74339,2017-02-26,33,812
74340,2017-02-26,34,2095
74341,2017-02-26,35,1231
74342,2017-02-26,36,1479
74343,2017-02-26,37,855
74344,2017-02-26,38,1373
74345,2017-02-26,39,1123
74346,2017-02-26,40,954
74347,2017-02-26,41,1097
74348,2017-02-26,42,840
74349,2017-02-26,43,1529
74350,2017-02-26,44,3877
74351,2017-02-26,45,3748
74352,2017-02-26,46,3544
74353,2017-02-26,47,3745
74354,2017-02-26,48,3157
74355,2017-02-26,49,2897
74356,2017-02-26,50,2379
74357,2017-02-26,51,1310
74358,2017-02-26,53,1470
74359,2017-02-26,54,973
74360,2017-02-27,1,383
74361,2017-02-27,2,1517
74362,2017-02-27,3,2558
74363,2017-02-27,4,1307
74364,2017-02-27,5,892
74365,2017-02-27,6,1687
74366,2017-02-27,7,1375
74367,2017-02-27,8,2062
74368,2017-02-27,9,1812
74369,2017-02-27,10,647
74370,2017-02-27,11,2149
74371,2017-02-27,12,1111
74372,2017-02-27,13,878
74373,2017-02-27,14,837
74374,2017-02-27,15,947
74375,2017-02-27,16,673
74376,2017-02-27,17,1487
74377,2017-02-27,18,890
74378,2017-02-27,19,1164
74379,2017-02-27,20,1451
74380,2017-02-27,21,1039
74381,2017-02-27,22,672
74382,2017-02-27,23,1013
74383,2017-02-27,24,1425
74384,2017-02-27,25,2742
74385,2017-02-27,26,439
74386,2017-02-27,27,1869
74387,2017-02-27,28,1317
74388,2017-02-27,29,1123
74389,2017-02-27,30,549
74390,2017-02-27,31,1157
74391,2017-02-27,32,581
74392,2017-02-27,33,655
74393,2017-02-27,34,1659
74394,2017-02-27,35,1120
74395,2017-02-27,36,1391
74396,2017-02-27,37,841
74397,2017-02-27,38,1261
74398,2017-02-27,39,955
74399,2017-02-27,40,880
74400,2017-02-27,41,1055
74401,2017-02-27,42,893
74402,2017-02-27,43,1354
74403,2017-02-27,44,3961
74404,2017-02-27,45,3901
74405,2017-02-27,46,3764
74406,2017-02-27,47,3824
74407,2017-02-27,48,3273
74408,2017-02-27,49,2959
74409,2017-02-27,50,2539
74410,2017-02-27,51,1392
74411,2017-02-27,53,1160
74412,2017-02-27,54,746
74413,2017-02-28,1,537
74414,2017-02-28,2,1875
74415,2017-02-28,3,3154
74416,2017-02-28,4,1474
74417,2017-02-28,5,931
74418,2017-02-28,6,2003
74419,2017-02-28,7,1633
74420,2017-02-28,8,2503
74421,2017-02-28,9,2171
74422,2017-02-28,10,865
74423,2017-02-28,11,2321
74424,2017-02-28,12,1135
74425,2017-02-28,13,956
74426,2017-02-28,14,1034
74427,2017-02-28,15,882
74428,2017-02-28,16,763
74429,2017-02-28,17,1870
74430,2017-02-28,18,1302
74431,2017-02-28,19,1202
74432,2017-02-28,20,1946
74433,2017-02-28,21,1182
74434,2017-02-28,22,763
74435,2017-02-28,23,870
74436,2017-02-28,24,1699
74437,2017-02-28,25,1366
74438,2017-02-28,26,469
74439,2017-02-28,27,1910
74440,2017-02-28,28,1514
74441,2017-02-28,29,1413
74442,2017-02-28,30,622
74443,2017-02-28,31,1273
74444,2017-02-28,32,676
74445,2017-02-28,33,717
74446,2017-02-28,34,1773
74447,2017-02-28,35,872
74448,2017-02-28,36,1097
74449,2017-02-28,37,1020
74450,2017-02-28,38,1646
74451,2017-02-28,39,1458
74452,2017-02-28,40,884
74453,2017-02-28,41,1171
74454,2017-02-28,42,1167
74455,2017-02-28,43,1426
74456,2017-02-28,44,4589
74457,2017-02-28,45,4463
74458,2017-02-28,46,4131
74459,2017-02-28,47,4312
74460,2017-02-28,48,3615
74461,2017-02-28,49,3183
74462,2017-02-28,50,2651
74463,2017-02-28,51,1545
74464,2017-02-28,53,1141
74465,2017-02-28,54,729
74466,2017-03-01,1,1873
74467,2017-03-01,2,1853
74468,2017-03-01,3,3130
74469,2017-03-01,4,1424
74470,2017-03-01,5,1418
74471,2017-03-01,6,1648
74472,2017-03-01,7,2023
74473,2017-03-01,8,2854
74474,2017-03-01,9,2018
74475,2017-03-01,10,806
74476,2017-03-01,11,2643
74477,2017-03-01,12,1270
74478,2017-03-01,13,937
74479,2017-03-01,14,1452
74480,2017-03-01,15,1586
74481,2017-03-01,16,682
74482,2017-03-01,17,1388
74483,2017-03-01,18,1269
74484,2017-03-01,19,1292
74485,2017-03-01,20,1381
74486,2017-03-01,21,1019
74487,2017-03-01,22,884
74488,2017-03-01,23,1074
74489,2017-03-01,24,2203
74490,2017-03-01,25,1153
74491,2017-03-01,26,646
74492,2017-03-01,27,1809
74493,2017-03-01,28,1262
74494,2017-03-01,29,1277
74495,2017-03-01,30,697
74496,2017-03-01,31,1414
74497,2017-03-01,32,655
74498,2017-03-01,33,1037
74499,2017-03-01,34,2218
74500,2017-03-01,35,799
74501,2017-03-01,36,1292
74502,2017-03-01,37,1603
74503,2017-03-01,38,1598
74504,2017-03-01,39,1373
74505,2017-03-01,40,1614
74506,2017-03-01,41,1152
74507,2017-03-01,42,1297
74508,2017-03-01,43,1560
74509,2017-03-01,44,4146
74510,2017-03-01,45,3897
74511,2017-03-01,46,3274
74512,2017-03-01,47,3959
74513,2017-03-01,48,2565
74514,2017-03-01,49,3097
74515,2017-03-01,50,2580
74516,2017-03-01,51,1682
74517,2017-03-01,53,1178
74518,2017-03-01,54,838
74519,2017-03-02,1,1792
74520,2017-03-02,2,1848
74521,2017-03-02,3,3005
74522,2017-03-02,4,1339
74523,2017-03-02,5,1316
74524,2017-03-02,6,1681
74525,2017-03-02,7,1953
74526,2017-03-02,8,2619
74527,2017-03-02,9,2091
74528,2017-03-02,10,887
74529,2017-03-02,11,2477
74530,2017-03-02,12,1252
74531,2017-03-02,13,800
74532,2017-03-02,14,1480
74533,2017-03-02,15,1427
74534,2017-03-02,16,708
74535,2017-03-02,17,1506
74536,2017-03-02,18,1252
74537,2017-03-02,19,1214
74538,2017-03-02,20,1576
74539,2017-03-02,21,1083
74540,2017-03-02,22,802
74541,2017-03-02,23,1055
74542,2017-03-02,24,2113
74543,2017-03-02,25,941
74544,2017-03-02,26,544
74545,2017-03-02,27,1487
74546,2017-03-02,28,1235
74547,2017-03-02,29,1176
74548,2017-03-02,30,811
74549,2017-03-02,31,1505
74550,2017-03-02,32,654
74551,2017-03-02,33,951
74552,2017-03-02,34,2182
74553,2017-03-02,35,870
74554,2017-03-02,36,1360
74555,2017-03-02,37,1520
74556,2017-03-02,38,1426
74557,2017-03-02,39,1409
74558,2017-03-02,40,1507
74559,2017-03-02,41,1039
74560,2017-03-02,42,1138
74561,2017-03-02,43,1633
74562,2017-03-02,44,3882
74563,2017-03-02,45,3482
74564,2017-03-02,46,3335
74565,2017-03-02,47,3717
74566,2017-03-02,48,2808
74567,2017-03-02,49,2822
74568,2017-03-02,50,2403
74569,2017-03-02,51,1428
74570,2017-03-02,53,1004
74571,2017-03-02,54,749
74572,2017-03-03,1,1886
74573,2017-03-03,2,1976
74574,2017-03-03,3,3435
74575,2017-03-03,4,1493
74576,2017-03-03,5,1481
74577,2017-03-03,6,1734
74578,2017-03-03,7,2007
74579,2017-03-03,8,3044
74580,2017-03-03,9,1956
74581,2017-03-03,10,868
74582,2017-03-03,11,2373
74583,2017-03-03,12,1117
74584,2017-03-03,13,812
74585,2017-03-03,14,1267
74586,2017-03-03,15,1448
74587,2017-03-03,16,721
74588,2017-03-03,17,1319
74589,2017-03-03,18,1197
74590,2017-03-03,19,1119
74591,2017-03-03,20,1366
74592,2017-03-03,21,1039
74593,2017-03-03,22,742
74594,2017-03-03,23,1088
74595,2017-03-03,24,2309
74596,2017-03-03,25,1253
74597,2017-03-03,26,625
74598,2017-03-03,27,1649
74599,2017-03-03,28,1136
74600,2017-03-03,29,1118
74601,2017-03-03,30,700
74602,2017-03-03,31,1272
74603,2017-03-03,32,570
74604,2017-03-03,33,827
74605,2017-03-03,34,2370
74606,2017-03-03,35,551
74607,2017-03-03,36,1209
74608,2017-03-03,37,1686
74609,2017-03-03,38,1483
74610,2017-03-03,39,1380
74611,2017-03-03,40,1420
74612,2017-03-03,41,1094
74613,2017-03-03,42,1181
74614,2017-03-03,43,1559
74615,2017-03-03,44,4483
74616,2017-03-03,45,4109
74617,2017-03-03,46,3404
74618,2017-03-03,47,3997
74619,2017-03-03,48,2781
74620,2017-03-03,49,3337
74621,2017-03-03,50,2609
74622,2017-03-03,51,1700
74623,2017-03-03,53,1091
74624,2017-03-03,54,820
74625,2017-03-04,1,1336
74626,2017-03-04,2,2153
74627,2017-03-04,3,3740
74628,2017-03-04,4,1622
74629,2017-03-04,5,1297
74630,2017-03-04,6,2077
74631,2017-03-04,7,1892
74632,2017-03-04,8,3025
74633,2017-03-04,9,2556
74634,2017-03-04,10,1091
74635,2017-03-04,11,2882
74636,2017-03-04,12,1352
74637,2017-03-04,13,1192
74638,2017-03-04,14,1669
74639,2017-03-04,15,1362
74640,2017-03-04,16,795
74641,2017-03-04,17,1734
74642,2017-03-04,18,1367
74643,2017-03-04,19,1557
74644,2017-03-04,20,2004
74645,2017-03-04,21,1372
74646,2017-03-04,22,863
74647,2017-03-04,23,1087
74648,2017-03-04,24,2281
74649,2017-03-04,25,1473
74650,2017-03-04,26,629
74651,2017-03-04,27,1842
74652,2017-03-04,28,1443
74653,2017-03-04,29,1336
74654,2017-03-04,30,763
74655,2017-03-04,31,1447
74656,2017-03-04,32,752
74657,2017-03-04,33,1000
74658,2017-03-04,34,2345
74659,2017-03-04,35,861
74660,2017-03-04,36,1365
74661,2017-03-04,37,1688
74662,2017-03-04,38,2053
74663,2017-03-04,39,1754
74664,2017-03-04,40,1418
74665,2017-03-04,41,1191
74666,2017-03-04,42,1541
74667,2017-03-04,43,1600
74668,2017-03-04,44,5382
74669,2017-03-04,45,4724
74670,2017-03-04,46,4476
74671,2017-03-04,47,4817
74672,2017-03-04,48,3884
74673,2017-03-04,49,3718
74674,2017-03-04,50,3303
74675,2017-03-04,51,1788
74676,2017-03-04,53,1283
74677,2017-03-04,54,873
74678,2017-03-05,1,532
74679,2017-03-05,2,2283
74680,2017-03-05,3,3731
74681,2017-03-05,4,1726
74682,2017-03-05,5,1230
74683,2017-03-05,6,2167
74684,2017-03-05,7,1659
74685,2017-03-05,8,2723
74686,2017-03-05,9,2410
74687,2017-03-05,10,995
74688,2017-03-05,11,2864
74689,2017-03-05,12,1252
74690,2017-03-05,13,909
74691,2017-03-05,14,1028
74692,2017-03-05,15,1151
74693,2017-03-05,16,846
74694,2017-03-05,17,1897
74695,2017-03-05,18,1383
74696,2017-03-05,19,1127
74697,2017-03-05,20,2378
74698,2017-03-05,21,1517
74699,2017-03-05,22,779
74700,2017-03-05,23,962
74701,2017-03-05,24,1694
74702,2017-03-05,25,966
74703,2017-03-05,26,509
74704,2017-03-05,27,1926
74705,2017-03-05,28,1564
74706,2017-03-05,29,1344
74707,2017-03-05,30,650
74708,2017-03-05,31,1556
74709,2017-03-05,32,615
74710,2017-03-05,33,827
74711,2017-03-05,34,2027
74712,2017-03-05,35,766
74713,2017-03-05,36,1293
74714,2017-03-05,37,1316
74715,2017-03-05,38,1976
74716,2017-03-05,39,1664
74717,2017-03-05,40,1023
74718,2017-03-05,41,1058
74719,2017-03-05,42,1497
74720,2017-03-05,43,1492
74721,2017-03-05,44,5423
74722,2017-03-05,45,4698
74723,2017-03-05,46,4624
74724,2017-03-05,47,4860
74725,2017-03-05,48,4361
74726,2017-03-05,49,3631
74727,2017-03-05,50,3064
74728,2017-03-05,51,1671
74729,2017-03-05,53,1321
74730,2017-03-05,54,1023
74731,2017-03-06,1,1728
74732,2017-03-06,2,1815
74733,2017-03-06,3,2947
74734,2017-03-06,4,1372
74735,2017-03-06,5,1285
74736,2017-03-06,6,1652
74737,2017-03-06,7,1907
74738,2017-03-06,8,2583
74739,2017-03-06,9,1984
74740,2017-03-06,10,890
74741,2017-03-06,11,2444
74742,2017-03-06,12,1210
74743,2017-03-06,13,892
74744,2017-03-06,14,1406
74745,2017-03-06,15,1486
74746,2017-03-06,16,681
74747,2017-03-06,17,1488
74748,2017-03-06,18,1310
74749,2017-03-06,19,1159
74750,2017-03-06,20,1398
